,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,8.644878493785859,0.11078000068664551,0.09754875679246086,5.175323190689087,0.11330000311136246,0.037220173205514545
1,7.096754845619202,0.12890000641345978,0.12342238788150246,3.9968018674850465,0.12939999997615814,0.056084446615666785
2,6.347131538391113,0.1420000046491623,0.1356456446089349,3.5330896162986756,0.14640000462532043,0.07527113337493849
3,5.79719907283783,0.15158000588417053,0.1451960641428643,3.3364863443374633,0.1607999950647354,0.10621170002445979
4,5.2909361238479615,0.16388000547885895,0.15672029615724978,3.0654435348510742,0.163100004196167,0.11587984738027689
5,4.925054035663605,0.1714400053024292,0.16477788000465585,2.9835467672348024,0.15119999647140503,0.09836521970627679
6,4.714514003276825,0.17854000627994537,0.17110647338370302,3.0240253686904905,0.1559000015258789,0.10698243312225485
7,4.5344766969680785,0.18595999479293823,0.17774809389179308,3.151234209537506,0.14790000021457672,0.09541430509103205
8,4.411748730659485,0.19222000241279602,0.18429698257513166,2.8644209146499633,0.16670000553131104,0.11900596710523673
9,4.322746330738068,0.20156000554561615,0.19419223626184026,2.973761613368988,0.16899999976158142,0.12199924096002142
10,4.2205554342269895,0.2039799988269806,0.1961687722303971,2.8494627547264098,0.17100000381469727,0.1250662237458272
11,4.146199127197265,0.2112800031900406,0.2026030728561928,2.694335663318634,0.1859000027179718,0.14389692205948126
12,4.020591270446777,0.22269999980926514,0.21329705743961688,2.86359099149704,0.17880000174045563,0.1345687777369818
13,3.9731003985404967,0.2267400026321411,0.21842627324677857,2.961230869293213,0.17479999363422394,0.13091695867169173
14,3.880536816596985,0.2338400036096573,0.22550633292250638,2.6017273259162903,0.22380000352859497,0.19183314682573355
15,3.7669502177238465,0.2491600066423416,0.24052314574222494,2.8212807893753054,0.226500004529953,0.1937288731426856
16,3.7274209065437316,0.2554199993610382,0.24606679135969403,2.758600912094116,0.2395000010728836,0.20718256767543242
17,3.6367505807876586,0.26302000880241394,0.25430489355640296,2.2753925883769988,0.30660000443458557,0.2834932797182902
18,3.5772301292419435,0.27000001072883606,0.26081433014781724,2.411029577255249,0.2971000075340271,0.2679336291754768
19,3.5060201897621153,0.27834001183509827,0.26973049066765836,2.253935672044754,0.3273000121116638,0.3070491991262053
20,3.423406573295593,0.2842000126838684,0.2746742808704527,2.249075540304184,0.33379998803138733,0.311015882138735
21,3.400249755382538,0.29038000106811523,0.28123194201302315,2.264846323728561,0.3411000072956085,0.32279248215839923
22,3.352027563095093,0.2965199947357178,0.28639342028059145,2.2744983625411987,0.34929999709129333,0.32958209188006243
23,3.308427192211151,0.30814000964164734,0.2988472950560809,2.166046916246414,0.3675999939441681,0.3505073205550125
24,3.255452685832977,0.3128400146961212,0.30341049029158046,2.2060601115226746,0.36160001158714294,0.3458811168222627
25,3.1901395792961122,0.3197599947452545,0.3097935523926407,2.231095997095108,0.374099999666214,0.3605490113070376
26,3.1492203912734986,0.32791998982429504,0.31686270119673465,2.0606094753742217,0.40529999136924744,0.3883823392974585
27,3.116986005783081,0.332040011882782,0.3224236472517109,2.054127821922302,0.4043999910354614,0.3869748722856797
28,3.043131832122803,0.3411000072956085,0.3310855582485532,2.0155161380767823,0.4187999963760376,0.3958918149203817
29,3.034453452587128,0.34501999616622925,0.33428262742555864,2.047689651250839,0.41510000824928284,0.3991369420114273
30,2.99106817150116,0.35034000873565674,0.3399726383608464,1.8985202324390411,0.444599986076355,0.42609589148240146
31,2.942873339176178,0.35708001255989075,0.3460231892746044,1.9760635244846343,0.436599999666214,0.42006757859382576
32,2.9192795028686525,0.36221998929977417,0.3516219251943304,1.8846503329277038,0.45649999380111694,0.4362982666011546
33,2.902387494087219,0.37130001187324524,0.360791909161366,1.8937490272521973,0.4593000113964081,0.4440598096361977
34,2.843625817537308,0.37432000041007996,0.3646022329629664,1.7780491054058074,0.4754999876022339,0.4636932137375368
35,2.799666635274887,0.38141998648643494,0.37088076289719035,1.8297535181045532,0.47429999709129333,0.4608178204418658
36,2.7741376004219056,0.38697999715805054,0.3770279703379367,1.7385113632678986,0.49459999799728394,0.48154990997229774
37,2.7385033671855927,0.39250001311302185,0.38240087549124874,1.8747467160224915,0.47429999709129333,0.4609975080954553
38,2.7234097821712493,0.3960599899291992,0.38621074488256896,1.857821534872055,0.4797999858856201,0.46218310306474664
39,2.6577611372470855,0.40202000737190247,0.39136674824066564,1.7084597647190094,0.5098000168800354,0.4939045885906382
40,2.64887810754776,0.40988001227378845,0.3995352838045895,1.8819435942173004,0.49050000309944153,0.4748736774148863
41,2.6167800002098085,0.4140999913215637,0.4037767387752625,1.9435910439491273,0.48100000619888306,0.4621749750553619
42,2.591018563747406,0.415800005197525,0.4053739552481466,1.5982376420497895,0.5282999873161316,0.5097930939818447
43,2.56383620262146,0.42056000232696533,0.41076178680379055,1.6745909309387208,0.5231999754905701,0.5027354682486903
44,2.5206450107097624,0.428600013256073,0.4182411052634983,1.7249698507785798,0.5246000289916992,0.5086131818432941
45,2.5146264100074767,0.4301399886608124,0.420467637721685,1.8066139817237854,0.5109000205993652,0.4962818101964713
46,2.4975043580532073,0.43083998560905457,0.42045726254573335,1.5754519808292389,0.5447999835014343,0.5294245394615558
47,2.4530256190299986,0.4382599890232086,0.4281238213643943,1.7571927690505982,0.5203999876976013,0.5027272417379098
48,2.454219231128693,0.4402199983596802,0.4301831839683764,1.598478376865387,0.5440000295639038,0.5210827674584841
49,2.4353509006500245,0.4424000084400177,0.4314186577117789,1.6588864302635193,0.5378999710083008,0.5203542055157904
