,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,5.387209060668945,0.14555999636650085,0.1384204743892867,2.319446964263916,0.17759999632835388,0.13407598827527217
1,3.358342568874359,0.19468000531196594,0.1864372545700464,2.9051684093475343,0.12770000100135803,0.04829929806123267
2,2.71166903758049,0.21313999593257904,0.20316781382130877,2.292003216743469,0.19859999418258667,0.15490022320173058
3,2.397569966554642,0.24169999361038208,0.2318653278829056,2.456589298248291,0.1890999972820282,0.13744241533183507
4,2.2274675900936125,0.2583400011062622,0.24741931952001375,2.2593505811691283,0.21629999577999115,0.16288047037638773
5,2.0898888313770296,0.28060001134872437,0.27000482428665884,2.2808021664619447,0.20730000734329224,0.1337636627750619
6,1.9953756470680237,0.30414000153541565,0.29235824739767585,1.7274816381931304,0.3280999958515167,0.2805457001079158
7,1.8967097935676576,0.3324599862098694,0.3201946511683597,1.993218834400177,0.2953000068664551,0.2584243979282862
8,1.8169664332866668,0.35506001114845276,0.3433673370582479,2.001240926980972,0.2989000082015991,0.25900940170578673
9,1.740470228433609,0.3781599998474121,0.3655501046048947,1.9006663513183595,0.3264999985694885,0.2948988282892253
10,1.66036785364151,0.4079200029373169,0.3956744202263791,1.9667339539527893,0.3452000021934509,0.32584635602533746
11,1.5741677961349487,0.43963998556137085,0.42591288854082904,1.7829777359962464,0.39410001039505005,0.35815361860752887
12,1.4966402871608735,0.4690200090408325,0.456341841318031,1.669186862707138,0.428600013256073,0.40509486213022217
13,1.4328312397003173,0.49129998683929443,0.4785841575350503,1.7961613535881042,0.40720000863075256,0.36780118317877375
14,1.3820681171417237,0.5120199918746948,0.49935725271072784,1.484994250535965,0.48579999804496765,0.4601919860190332
15,1.3143312482833862,0.5350800156593323,0.523774387986505,1.3240001356601716,0.5358999967575073,0.5125226617105634
16,1.265998631477356,0.5537400245666504,0.5427531896466076,1.5281962859630585,0.5029000043869019,0.4982818886475544
17,1.2162713323831558,0.5743799805641174,0.5629160568460195,1.191961254477501,0.5845999717712402,0.5670519518734983
18,1.183101052045822,0.5827999711036682,0.5720488967623347,1.2852812957763673,0.5683000087738037,0.5592746465592622
19,1.147619557261467,0.5953400135040283,0.5852493341791094,1.1225793570280076,0.6118000149726868,0.5986827202832479
20,1.108196169257164,0.6133000254631042,0.60244628592863,1.2888193142414093,0.5688999891281128,0.5595007094427895
21,1.0734068920612336,0.6269400119781494,0.6160798271094992,0.9691635572910309,0.6590999960899353,0.6429985013971092
22,1.0451701514720917,0.6363000273704529,0.6257039557710459,1.2209980171918868,0.5893999934196472,0.5860964088393323
23,0.9943717229366302,0.6535599827766418,0.6437040873702919,1.0155778205394745,0.6559000015258789,0.6452272682179893
24,0.9580850588083267,0.6656200289726257,0.6551468830745196,0.911691107749939,0.6812000274658203,0.6680190683307476
25,0.9276762323379517,0.6773999929428101,0.6675990856310309,0.8959842360019684,0.6915000081062317,0.6714295376768854
26,0.9043668649196624,0.686680018901825,0.6763106149394253,0.87697904586792,0.6912999749183655,0.678501550400544
27,0.8807912979125977,0.6957399845123291,0.6865147223050558,0.861622434258461,0.7006999850273132,0.6870225112894326
28,0.8594398605823517,0.7031800150871277,0.6931806916271682,0.8424817705154419,0.7146000266075134,0.7015490839225826
29,0.8375647059679031,0.7120000123977661,0.7028073190348743,0.7561413970589638,0.7333999872207642,0.7196735759447138
30,0.8220576251745224,0.7146999835968018,0.7056458719229874,0.7449142944812774,0.7384999990463257,0.7259536356885579
31,0.8009699705839157,0.7241600155830383,0.7146188685110318,0.7162347277998924,0.7477999925613403,0.7376752511437757
32,0.7952745448350906,0.7271599769592285,0.7185648837189041,0.7633122125267983,0.7364000082015991,0.7240918522440751
33,0.7725058860778808,0.7327799797058105,0.724029385742461,0.7235329931974411,0.7527999877929688,0.739869134505119
34,0.7572563952207565,0.7390000224113464,0.729579699038999,0.7063233062624932,0.754800021648407,0.7433587521164071
35,0.7416729127764702,0.7447599768638611,0.7364221014134504,0.6884151208400726,0.7565000057220459,0.7447309447095063
36,0.7322820708751678,0.7452999949455261,0.7369480933290521,0.7036252510547638,0.7574999928474426,0.7452916292506337
37,0.7166094990968704,0.7544000148773193,0.7462151579745288,0.7483455115556716,0.7461000084877014,0.7336022733087796
38,0.7058669935464859,0.7547199726104736,0.7460746665155825,0.6236034959554673,0.782800018787384,0.7734863436360376
39,0.7019143277406692,0.760860025882721,0.7522856080677804,0.6927001586556435,0.7608000040054321,0.7504507827470044
40,0.6832148413658142,0.7652999758720398,0.7565272172303592,0.630048303604126,0.781000018119812,0.7686056839286547
41,0.6758556780815125,0.768280029296875,0.760160554967505,0.6619249719381333,0.7746000289916992,0.7642931814880911
42,0.6598564997315407,0.7738800048828125,0.7658738627865257,0.6634051325917244,0.7768999934196472,0.7628775277929631
43,0.658517289698124,0.7742599844932556,0.7661640055175933,0.6056633892655373,0.7889000177383423,0.7786146346472544
44,0.6492455877661705,0.7773799896240234,0.7697504948493901,0.593385078907013,0.7964000105857849,0.7848824579703567
45,0.6411833462715149,0.7807599902153015,0.7724216033332125,0.6148492789268494,0.7904999852180481,0.7816940536241005
46,0.6328741170167923,0.7828400135040283,0.7748030916344791,0.6104671397805214,0.7978000044822693,0.7854702469634397
47,0.6278390154242516,0.785040020942688,0.7768186516887624,0.6148458757996559,0.7914999723434448,0.779222050289521
48,0.6116621590256691,0.7909799814224243,0.7826737270545326,0.5744651460647583,0.8026999831199646,0.7916482336386905
49,0.6082718759775162,0.7922599911689758,0.7839881850438057,0.6239687833189964,0.7868000268936157,0.7762059560578397
