QueryId,DocumentId,Relevance
201,clueweb12-1604wb-20-11054,0.7732825503894885
201,clueweb12-0900wb-35-34759,0.710705531981348
201,clueweb12-1310wb-04-16486,0.6850880713392855
201,clueweb12-1102wb-91-12621,0.6095888309307138
201,clueweb12-0713wb-62-15328,0.5463393420156318
201,clueweb12-1806wb-39-29403,0.5268047950695179
201,clueweb12-0401tw-01-03242,0.5021521556980283
201,clueweb12-0713wb-53-13641,0.4669647037153484
201,clueweb12-0401tw-00-11091,0.43694645855896347
201,clueweb12-0800tw-37-07485,0.43280076061528566
201,clueweb12-0902wb-72-11855,0.40072404728079963
201,clueweb12-0604wb-40-13236,0.3878575790558855
201,clueweb12-1500tw-29-15704,0.37596234367151926
201,clueweb12-0307wb-47-02869,0.3121610891127765
201,clueweb12-0906wb-67-25261,0.3118165821657057
201,clueweb12-0714wb-00-13547,0.3038666968818612
201,clueweb12-0906wb-09-33744,0.3017285211322307
201,clueweb12-0906wb-96-33932,0.2879297460737123
201,clueweb12-1500tw-89-03150,0.28257075052351455
201,clueweb12-0301tw-21-03835,0.2544845167082327
201,clueweb12-0904wb-71-24469,0.2534708649826571
201,clueweb12-1600tw-02-18513,0.23691059009870055
201,clueweb12-0700tw-54-14874,0.21013150766826963
201,clueweb12-1811wb-56-16219,0.20727742241370412
201,clueweb12-0908wb-21-22923,0.20179383234323667
201,clueweb12-0500tw-11-08405,0.20179383234323667
201,clueweb12-0300tw-61-16714,0.20082110793314722
201,clueweb12-0800tw-24-10527,0.18713763554596904
201,clueweb12-1211wb-15-11029,0.18469149622558567
201,clueweb12-0700tw-24-01437,0.18319859187861098
201,clueweb12-0401tw-03-21671,0.18139219580429536
201,clueweb12-1200tw-80-10421,0.17946629928028277
201,clueweb12-0807wb-93-08686,0.17390889379050378
201,clueweb12-0900tw-69-06553,0.16942471835362616
201,clueweb12-0810wb-64-06846,0.1602387458148578
201,clueweb12-0400tw-34-18992,0.15932122356260436
201,clueweb12-0909wb-96-26247,0.15810472913311577
201,clueweb12-1600tw-40-06466,0.15435812594115492
201,clueweb12-0301tw-34-08947,0.15368619570367925
201,clueweb12-1305wb-59-01481,0.14778260945797925
201,clueweb12-0500tw-11-00340,0.14234058769111235
201,clueweb12-1500tw-87-15657,0.13569828905090534
201,clueweb12-0401tw-16-02547,0.13193978083170435
201,clueweb12-1200tw-74-09560,0.13185542221600224
201,clueweb12-0401tw-11-13679,0.13185542221600224
201,clueweb12-0600tw-27-03059,0.13067890450519432
201,clueweb12-0700tw-16-15536,0.12118713770167482
201,clueweb12-1103wb-53-15541,0.11906620544139879
201,clueweb12-1103wb-89-23937,0.11906620544139879
201,clueweb12-0800tw-24-12533,0.1134858746900999
201,clueweb12-0400tw-96-22358,0.11286600681551556
201,clueweb12-0400tw-98-19394,0.11274984918615275
201,clueweb12-1700tw-03-09403,0.11274984918615275
201,clueweb12-0816wb-83-13972,0.1109038200630298
201,clueweb12-0717wb-19-00907,0.1107019722265647
201,clueweb12-1700tw-22-12689,0.11063035663939531
201,clueweb12-1100tw-71-09590,0.10913371421718734
201,clueweb12-1200tw-27-17833,0.10514342658723703
201,clueweb12-1110wb-37-14389,0.1031167070680197
201,clueweb12-0915wb-07-09887,0.09838884421786499
201,clueweb12-0800tw-05-18710,0.09738236551310514
201,clueweb12-0108wb-37-07006,0.09622167351706509
201,clueweb12-0400tw-96-01734,0.0947890914219137
201,clueweb12-0910wb-29-12247,0.09060950880327998
201,clueweb12-0908wb-88-00684,0.09060950880327998
201,clueweb12-0916wb-00-04079,0.09003748777784866
201,clueweb12-1700tw-09-00623,0.08811834378260766
201,clueweb12-0600tw-42-14363,0.08798026422774977
201,clueweb12-1205wb-61-24105,0.08758423453115573
201,clueweb12-0901tw-08-02360,0.07801630229725379
201,clueweb12-1410wb-38-06953,0.07501818659173234
201,clueweb12-0906wb-86-33232,0.07468332178300148
201,clueweb12-1812wb-83-07588,0.07310771652550205
201,clueweb12-1608wb-61-17370,0.07310771652550205
201,clueweb12-1200tw-71-00213,0.07307950106211741
201,clueweb12-1712wb-90-15515,0.07253615489628379
201,clueweb12-0209wb-62-29860,0.071618197166793
201,clueweb12-0207wb-00-11831,0.06980965638497393
201,clueweb12-0606wb-18-17991,0.06788590456846479
201,clueweb12-0401tw-04-20151,0.06688353130111939
201,clueweb12-1811wb-98-08858,0.06429169152499443
201,clueweb12-0713wb-63-21836,0.06429169152499443
201,clueweb12-1200tw-74-13246,0.061607195768608916
201,clueweb12-0500tw-22-06416,0.061607195768608916
201,clueweb12-0006wb-96-02778,0.05676620970527912
201,clueweb12-1203wb-45-10051,0.05253813882197431
201,clueweb12-1203wb-51-26700,0.05253813882197431
201,clueweb12-1804wb-47-11412,0.04731087585281514
201,clueweb12-1103wb-34-18912,0.04731087585281514
201,clueweb12-0611wb-37-01840,0.04731087585281514
201,clueweb12-1602wb-44-05440,0.04684149857390254
201,clueweb12-1712wb-94-32026,0.045502335070996054
201,clueweb12-0713wb-35-13648,0.04272292173561238
201,clueweb12-0200tw-44-09077,0.04190812202752572
201,clueweb12-0800tw-17-25760,0.04045374577917133
201,clueweb12-1007wb-48-27054,0.0332738149824674
201,clueweb12-0900wb-98-24673,0.03095927716847805
201,clueweb12-0800tw-43-07338,0.024349161652478798
201,clueweb12-0915wb-34-01721,0.0197634048228275
201,clueweb12-1910wb-84-16059,0.007705762812732392
202,clueweb12-1900tw-53-20555,1.3277165539588296
202,clueweb12-1707wb-98-07904,1.051885922860226
202,clueweb12-1116wb-12-30914,1.0487067551751732
202,clueweb12-1212wb-02-13082,0.8666337965151453
202,clueweb12-0601wb-18-11856,0.6539960404295344
202,clueweb12-0209wb-80-33566,0.6305625582806774
202,clueweb12-1013wb-15-21838,0.4905918174524829
202,clueweb12-1116wb-59-18964,0.44905373718216185
202,clueweb12-0814wb-20-13703,0.43349173040394023
202,clueweb12-1806wb-88-04355,0.37207683349673476
202,clueweb12-1811wb-97-04637,0.35572094416803096
202,clueweb12-1217wb-38-28443,0.3485770205909337
202,clueweb12-0818wb-09-01540,0.3251942244589131
202,clueweb12-1215wb-33-08369,0.32434038577467034
202,clueweb12-0006wb-02-16302,0.28516660447473025
202,clueweb12-1118wb-60-01284,0.2636174902547763
202,clueweb12-0510wb-95-32597,0.25703246343780556
202,clueweb12-0209wb-09-11391,0.21172821414174378
202,clueweb12-1007wb-91-07147,0.15959055481810525
202,clueweb12-0809wb-89-07523,0.153756571495232
202,clueweb12-0502wb-65-22527,0.1193568599830058
202,clueweb12-0900tw-27-15704,0.1178642223836042
202,clueweb12-0905wb-62-10264,0.11075448445621702
202,clueweb12-0503wb-06-01803,0.11004787562422581
202,clueweb12-0502wb-85-19374,0.11004787562422581
202,clueweb12-0305wb-73-09000,0.10004662861025837
202,clueweb12-0100wb-98-08558,0.09879831395573782
202,clueweb12-0305wb-95-20076,0.08927366505017495
202,clueweb12-0405wb-59-02836,0.08223115646568277
202,clueweb12-0702wb-44-04201,0.0770225966279805
202,clueweb12-1115wb-60-25601,0.0625338366504835
202,clueweb12-1300wb-41-17656,0.062278351330309116
202,clueweb12-0511wb-25-03910,0.0470939512550922
202,clueweb12-1809wb-61-03622,0.03275651704056968
202,clueweb12-1415wb-40-03869,0.03204855730417917
202,clueweb12-0500tw-06-07919,0.029339088036085162
202,clueweb12-0212wb-15-25356,0.024353386428130026
202,clueweb12-0302wb-25-22790,0.023489942980750845
202,clueweb12-0204wb-66-13464,0.023489942980750845
202,clueweb12-0206wb-61-12908,0.023477286596455666
202,clueweb12-0404wb-43-03460,0.022508430059064378
202,clueweb12-0100tw-12-07624,0.02169838752267914
202,clueweb12-1117wb-31-15779,0.02156020247698669
